beds,baths,sqft,neighborhood,latitude,longitude,price,description
4,3.0,1117.0,Uptown,40.76223389110955,-73.9873583505576,3963,"Family-friendly 4bd with backyard, washer/dryer, and storage"
2,3.0,791.0,Riverside,40.79822169331189,-73.96733311640182,2810,"Cozy 2bd, no pets, hardwood floors"
3,2.0,1007.0,Downtown,40.703283354686434,-74.0050528974478,3407,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,986.0,Downtown,40.7075939963091,-73.99291311695151,3601,"Cozy 3bd, no pets, hardwood floors"
2,2.0,784.0,Downtown,40.710860490831706,-73.99764402942318,2753,Modern 2bd near transit with central AC and secure entry
2,2.0,783.0,Uptown,40.787138565147536,-73.98802485247093,2823,"Bright 2bd with balcony, dishwasher, and gym access"
3,3.0,962.0,Riverside,40.80021210189115,-73.98132748919194,3368,Modern 3bd near transit with central AC and secure entry
1,2.0,595.0,Midtown,40.7567025499414,-73.99444156980677,2484,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,3.0,1081.0,Midtown,40.76258355640182,-74.00160825204959,3603,Spacious 3bd with in-unit laundry and garage parking
1,1.0,642.0,Old Town,40.73077642190336,-73.92833101300924,2390,"Bright 1bd with balcony, dishwasher, and gym access"
3,3.0,1025.0,Old Town,40.74149114683171,-73.9443700130946,3308,Modern 3bd near transit with central AC and secure entry
3,2.0,970.0,Midtown,40.75821301166649,-73.98329023632506,3550,"Cozy 3bd, no pets, hardwood floors"
1,2.0,623.0,Downtown,40.73136551535451,-74.023775960729,2215,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1141.0,Midtown,40.74706676945915,-73.95184645008717,4047,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,704.0,Old Town,40.72732283259253,-73.95789192571884,3096,"Cozy 2bd, no pets, hardwood floors"
4,,1115.0,Old Town,40.72360939827983,-73.96842647865756,4159,"Cozy 4bd, no pets, hardwood floors"
1,1.0,558.0,Old Town,40.733491048549475,-73.92548258287665,2197,Modern 1bd near transit with central AC and secure entry
1,2.0,540.0,Riverside,40.790360051485976,-73.97214868706702,2715,Spacious 1bd with in-unit laundry and garage parking
2,3.0,762.0,Midtown,40.76908384986443,-74.00650258557816,2762,Spacious 2bd with in-unit laundry and garage parking
1,2.0,683.0,Midtown,40.74214114545361,-73.98823738218059,2617,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
2,3.0,808.0,Downtown,40.703771981950396,-74.00952640276968,2766,"Cozy 2bd, no pets, hardwood floors"
3,3.0,1042.0,Riverside,40.78613499616712,-73.96392823816893,3576,Spacious 3bd with in-unit laundry and garage parking
1,1.0,646.0,Uptown,40.78290920297784,-73.9646097140692,2156,Modern 1bd near transit with central AC and secure entry
3,2.0,1021.0,Midtown,40.760404794005765,-73.98301971913006,3637,"Bright 3bd with balcony, dishwasher, and gym access"
1,2.0,594.0,Downtown,40.69544431174564,-74.00008890138027,2365,"Bright 1bd with balcony, dishwasher, and gym access"
1,1.0,651.0,Old Town,40.72662960317835,-73.93719917969179,2297,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,1019.0,Old Town,40.74317917251669,-73.9438332266782,3704,Spacious 3bd with in-unit laundry and garage parking
4,3.0,1147.0,Old Town,40.74681421194151,-73.91786629640752,3977,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,652.0,Downtown,40.721833413248376,-74.0177674497292,2485,Spacious 1bd with in-unit laundry and garage parking
2,1.0,833.0,Riverside,40.775064481052475,-73.95355398102888,3103,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1148.0,Old Town,40.73193662073597,-73.94414236964985,3841,"Cozy 4bd, no pets, hardwood floors"
4,4.0,1125.0,Old Town,40.74468274812507,-73.94553870657053,3921,Modern 4bd near transit with central AC and secure entry
3,2.0,943.0,Old Town,40.72551013690123,-73.9289013156282,3445,Modern 3bd near transit with central AC and secure entry
2,2.0,813.0,Riverside,40.78793676602062,-73.96781377091528,3049,"Bright 2bd with balcony, dishwasher, and gym access"
2,2.0,823.0,Riverside,40.814369646206956,-73.96396667107655,3180,Modern 2bd near transit with central AC and secure entry
3,3.0,958.0,Uptown,40.79966911604188,-73.95759677170392,3446,"Cozy 3bd, no pets, hardwood floors"
3,3.0,991.0,Midtown,40.758092860013065,-74.01354089651629,3510,Spacious 3bd with in-unit laundry and garage parking
2,2.0,833.0,Midtown,40.74473073245742,-73.97633999065138,2863,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,655.0,Old Town,40.71199698295658,-73.93912031106304,2397,Modern 1bd near transit with central AC and secure entry
1,1.0,692.0,Old Town,40.73466176736427,-73.91756515165086,2354,Modern 1bd near transit with central AC and secure entry
4,4.0,1221.0,Downtown,40.70589976364255,-74.013721852509,4212,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,770.0,Downtown,40.71217065080206,-74.00178904436228,2930,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,877.0,Riverside,40.799449038071245,-73.95390877981336,3123,Modern 2bd near transit with central AC and secure entry
2,2.0,789.0,Riverside,40.791710274003655,-73.96505806879945,2836,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1212.0,Riverside,40.80664255252296,-73.97130279371886,4076,Modern 4bd near transit with central AC and secure entry
1,2.0,633.0,Midtown,40.768076519238726,-73.9837124975051,2439,"Cozy 1bd, no pets, hardwood floors"
1,1.0,614.0,Old Town,40.74006614855783,-73.93287075070342,1838,Modern 1bd near transit with central AC and secure entry
2,1.0,738.0,Riverside,40.805816854857845,-73.9740887010822,2761,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,803.0,Midtown,40.750430739537705,-73.97080724224085,2782,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,928.0,Downtown,40.72042612533424,-74.01827558199467,3688,Modern 3bd near transit with central AC and secure entry
2,3.0,849.0,Riverside,40.803470361095854,-73.99498531264243,2936,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,871.0,Downtown,40.705912718035606,-73.99446766788056,2996,"Cozy 2bd, no pets, hardwood floors"
4,2.0,1138.0,Uptown,40.78319825293547,-73.96978504796401,4064,Spacious 4bd with in-unit laundry and garage parking
1,2.0,642.0,Old Town,40.69440342504176,-73.93990704341763,2242,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,961.0,Old Town,40.73465926668593,-73.92961652149522,3401,"Cozy 3bd, no pets, hardwood floors"
3,3.0,965.0,Midtown,40.76954826853601,-73.98802309302128,3537,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,841.0,Old Town,40.728612130248514,-73.95118540915291,2886,Spacious 2bd with in-unit laundry and garage parking
4,4.0,1168.0,Downtown,40.71034574152992,-74.02113890074877,4118,Modern 4bd near transit with central AC and secure entry
2,2.0,880.0,Riverside,40.779125558562335,-73.97952215244132,2892,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1151.0,Downtown,40.73090421889365,-74.00924673441816,3985,Spacious 4bd with in-unit laundry and garage parking
2,2.0,850.0,Old Town,40.73323852835628,-73.94136195501437,2971,Spacious 2bd with in-unit laundry and garage parking
3,2.0,994.0,Old Town,40.70911338776658,-73.92396664250084,3552,Modern 3bd near transit with central AC and secure entry
3,3.0,1022.0,Downtown,40.68673362232173,-74.0126575121215,3420,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,4.0,1152.0,Midtown,40.7573446214298,-73.98273412427885,4239,Spacious 4bd with in-unit laundry and garage parking
2,2.0,808.0,Old Town,40.72188236474565,-73.95725553779666,3019,Spacious 2bd with in-unit laundry and garage parking
2,2.0,805.0,Downtown,40.70318688049198,-74.01498509585143,3138,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,597.0,Downtown,40.70352287805814,-73.99435929691751,2405,Modern 1bd near transit with central AC and secure entry
2,2.0,836.0,Midtown,40.743436766662334,-73.98188824870674,3095,"Family-friendly 2bd with backyard, washer/dryer, and storage"
4,3.0,1196.0,Riverside,40.803199564446615,-73.95497453907034,4498,"Cozy 4bd, no pets, hardwood floors"
1,1.0,654.0,Uptown,40.783102417539155,-73.96170642839363,2322,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1231.0,Midtown,40.75593335834287,-73.98028728968099,4076,"Bright 4bd with balcony, dishwasher, and gym access"
3,2.0,1048.0,Riverside,40.783264706953034,-73.99815933691549,3391,"Cozy 3bd, no pets, hardwood floors"
1,1.0,615.0,Uptown,40.78923056224279,-73.96602580248752,2579,"Bright 1bd with balcony, dishwasher, and gym access"
2,2.0,825.0,Midtown,40.76370602799783,-73.99179919017706,3249,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,965.0,Midtown,40.77587666702653,-73.99101853378885,3384,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,1.0,811.0,Midtown,40.76305054823607,-73.97836436529995,2856,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,606.0,Midtown,40.77862488191699,-73.98930435543748,2290,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,1055.0,Old Town,40.722761685125256,-73.95317774461297,3772,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,2.0,1005.0,Downtown,40.73142840407995,-74.00094306911542,3418,"Bright 3bd with balcony, dishwasher, and gym access"
1,1.0,621.0,Old Town,40.73603673327074,-73.8977995491041,2008,Modern 1bd near transit with central AC and secure entry
2,3.0,858.0,Downtown,40.71670053689424,-74.0216278568612,3388,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,2.0,543.0,Midtown,40.75564915710009,-73.99719738890619,2300,"Family-friendly 1bd with backyard, washer/dryer, and storage"
3,2.0,909.0,Downtown,40.70804957926501,-74.01083107523306,3551,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1022.0,Uptown,40.7776557073072,-73.98791939006426,3534,Spacious 3bd with in-unit laundry and garage parking
3,2.0,992.0,Old Town,40.74971001960407,-73.93161382346673,3574,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,,1180.0,Midtown,40.7552943355836,-73.97640834604582,3936,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,2.0,1117.0,Downtown,40.71845280729819,-74.00269171120709,3987,"Family-friendly 4bd with backyard, washer/dryer, and storage"
2,2.0,809.0,Midtown,40.7662199768732,-73.9838927830749,2978,Spacious 2bd with in-unit laundry and garage parking
1,1.0,710.0,Old Town,40.7386426574839,-73.92616265238946,2082,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,1023.0,Midtown,40.75995262482039,-73.98814473392196,3556,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1177.0,Old Town,40.74896477361745,-73.94093481847727,4048,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1152.0,Midtown,40.76269576320513,-73.98053309907114,4080,"Cozy 4bd, no pets, hardwood floors"
1,1.0,614.0,Downtown,40.70548530577284,-74.01569386862374,2302,"Bright 1bd with balcony, dishwasher, and gym access"
1,2.0,545.0,Old Town,40.726353775749566,-73.94110660223811,2050,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,640.0,Uptown,40.76720243326034,-73.97901794099023,2076,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,664.0,Downtown,40.715994675815615,-73.99080867699021,2473,"Cozy 1bd, no pets, hardwood floors"
3,3.0,927.0,Riverside,40.807952696022085,-73.99769441398044,3412,"Family-friendly 3bd with backyard, washer/dryer, and storage"
3,2.0,964.0,Downtown,40.72049564457709,-74.01269782143075,3349,"Charming 3bd with fireplace, rooftop access, and pet-friendly policy"
2,2.0,764.0,Midtown,40.76343696089626,-73.98566962311052,2910,Spacious 2bd with in-unit laundry and garage parking
2,2.0,771.0,Midtown,40.75568774848696,-73.98672682873554,2867,Spacious 2bd with in-unit laundry and garage parking
4,3.0,1172.0,Uptown,40.78443090830076,-73.95506714033492,4048,Spacious 4bd with in-unit laundry and garage parking
2,3.0,727.0,Old Town,40.730364077754984,-73.92217356640182,2471,Spacious 2bd with in-unit laundry and garage parking
4,3.0,1195.0,Downtown,40.72407887039015,-73.997995453429,4320,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,3.0,1200.0,Riverside,40.77986057415844,-73.95310040812606,3991,"Bright 4bd with balcony, dishwasher, and gym access"
2,3.0,800.0,Old Town,40.72510518447037,-73.9266112726271,2903,"Family-friendly 2bd with backyard, washer/dryer, and storage"
1,2.0,531.0,Riverside,40.789629606001114,-73.98072088851964,2101,Spacious 1bd with in-unit laundry and garage parking
4,3.0,1130.0,Old Town,40.75431666484198,-73.94668379680205,3981,Modern 4bd near transit with central AC and secure entry
3,3.0,1039.0,Riverside,40.81505327966862,-73.96507895614276,3782,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,,Uptown,40.779658559299676,-73.97173794661195,2858,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
3,2.0,976.0,Midtown,40.74238686604163,-73.98566505255532,3707,"Cozy 3bd, no pets, hardwood floors"
3,2.0,943.0,Midtown,40.74500711623325,-73.99024532553177,3542,Modern 3bd near transit with central AC and secure entry
4,3.0,1202.0,Old Town,40.741703594767635,-73.93214971188131,4196,"Bright 4bd with balcony, dishwasher, and gym access"
2,2.0,783.0,Midtown,40.740213954013434,-73.97528214247704,2660,"Bright 2bd with balcony, dishwasher, and gym access"
4,3.0,1186.0,Old Town,40.730514802857094,-73.9417062232209,4068,Modern 4bd near transit with central AC and secure entry
4,3.0,1193.0,Downtown,40.72176011564691,-74.00800648204373,4181,Modern 4bd near transit with central AC and secure entry
1,2.0,703.0,Riverside,40.78731206392113,-73.9443262834626,2639,"Family-friendly 1bd with backyard, washer/dryer, and storage"
1,1.0,622.0,Downtown,40.71259255068531,-74.00697662245379,2319,Spacious 1bd with in-unit laundry and garage parking
3,,1005.0,Riverside,40.79643873793923,-73.9523404111265,3603,"Cozy 3bd, no pets, hardwood floors"
1,2.0,571.0,Downtown,40.7065014579023,-74.02453975830574,2359,Modern 1bd near transit with central AC and secure entry
2,2.0,858.0,Downtown,40.70465586805725,-73.99007870479454,3236,Modern 2bd near transit with central AC and secure entry
2,1.0,780.0,Old Town,40.74058558593749,-73.93826018783192,2846,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1148.0,Old Town,40.74707906169969,-73.92622469325413,4187,"Family-friendly 4bd with backyard, washer/dryer, and storage"
4,3.0,1169.0,Old Town,40.72740092763639,-73.93719091826121,3837,Spacious 4bd with in-unit laundry and garage parking
1,2.0,567.0,Riverside,40.80525181278334,-73.97648264339597,2030,"Bright 1bd with balcony, dishwasher, and gym access"
4,3.0,1179.0,Midtown,40.758054060786115,-73.98179783962465,3819,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,,669.0,Riverside,40.781056405136695,-73.96877184387081,2527,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
3,3.0,1002.0,Midtown,40.754363325775614,-73.97316318376048,3673,"Family-friendly 3bd with backyard, washer/dryer, and storage"
4,3.0,1106.0,Uptown,40.76256603607427,-73.97577807223644,4163,"Bright 4bd with balcony, dishwasher, and gym access"
4,3.0,1165.0,Midtown,40.75221894423163,-73.97397914843295,4041,Spacious 4bd with in-unit laundry and garage parking
1,1.0,660.0,Downtown,40.71227744116762,-73.98444686425218,2361,"Cozy 1bd, no pets, hardwood floors"
4,3.0,1095.0,Uptown,40.79264656058288,-73.97612267593027,3995,"Charming 4bd with fireplace, rooftop access, and pet-friendly policy"
1,1.0,587.0,Old Town,40.73347590435871,-73.93944882571243,2473,"Bright 1bd with balcony, dishwasher, and gym access"
3,2.0,1025.0,Downtown,40.723112753085886,-74.0219863725595,3893,"Family-friendly 3bd with backyard, washer/dryer, and storage"
2,2.0,821.0,Riverside,40.791415648281145,-73.96103172097733,3083,Spacious 2bd with in-unit laundry and garage parking
2,2.0,826.0,Uptown,40.79940907738469,-73.99762362315367,3000,"Bright 2bd with balcony, dishwasher, and gym access"
1,1.0,704.0,Downtown,40.729293654591885,-74.00768162154114,2706,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
4,3.0,1189.0,Old Town,40.70799350045676,-73.97122073410267,4080,"Cozy 4bd, no pets, hardwood floors"
2,2.0,836.0,Downtown,40.6944473672103,-74.00623645827015,2975,Spacious 2bd with in-unit laundry and garage parking
3,2.0,,Downtown,40.712009223546296,-73.99840159478349,3719,"Cozy 3bd, no pets, hardwood floors"
2,,801.0,Old Town,40.72400615386927,-73.94849648655735,2749,Spacious 2bd with in-unit laundry and garage parking
2,2.0,778.0,Downtown,40.70784296334807,-74.00559667655706,2929,Modern 2bd near transit with central AC and secure entry
4,3.0,1187.0,Downtown,40.715569273539465,-74.01546997639127,4040,"Cozy 4bd, no pets, hardwood floors"
1,2.0,648.0,Old Town,40.74141736040403,-73.94265676126068,2492,"Cozy 1bd, no pets, hardwood floors"
3,,969.0,Downtown,40.7023633916521,-74.01250869811362,3645,Modern 3bd near transit with central AC and secure entry
3,,949.0,Old Town,40.74349808210843,-73.93679355743528,3659,"Cozy 3bd, no pets, hardwood floors"
2,2.0,902.0,Old Town,40.722265837963164,-73.92408670699461,2788,Modern 2bd near transit with central AC and secure entry
2,2.0,823.0,Downtown,40.738512982479385,-74.0034838083883,3301,"Charming 2bd with fireplace, rooftop access, and pet-friendly policy"
1,2.0,601.0,Uptown,40.799506109530384,-73.9587670645931,2060,"Charming 1bd with fireplace, rooftop access, and pet-friendly policy"
